-0.325000	0.853762	1.017697
-0.324000	0.854166	1.017588
-0.323000	0.854570	1.017479
-0.322000	0.854975	1.017370
-0.321000	0.855379	1.017262
-0.320000	0.855784	1.017154
-0.319000	0.856190	1.017047
-0.318000	0.856595	1.016939
-0.317000	0.857001	1.016833
-0.316000	0.857407	1.016726
-0.315000	0.857813	1.016620
-0.314000	0.858220	1.016514
-0.313000	0.858626	1.016408
-0.312000	0.859034	1.016303
-0.311000	0.859441	1.016198
-0.310000	0.859849	1.016094
-0.309000	0.860256	1.015990
-0.308000	0.860665	1.015886
-0.307000	0.861073	1.015782
-0.306000	0.861482	1.015679
-0.305000	0.861891	1.015576
-0.304000	0.862300	1.015474
-0.303000	0.862709	1.015372
-0.302000	0.863119	1.015270
-0.301000	0.863529	1.015169
-0.300000	0.863939	1.015068
-0.299000	0.864350	1.014967
-0.298000	0.864761	1.014867
-0.297000	0.865172	1.014766
-0.296000	0.865583	1.014667
-0.295000	0.865995	1.014567
-0.294000	0.866406	1.014468
-0.293000	0.866819	1.014370
-0.292000	0.867231	1.014271
-0.291000	0.867644	1.014173
-0.290000	0.868057	1.014076
-0.289000	0.868470	1.013978
-0.288000	0.868883	1.013881
-0.287000	0.869297	1.013785
-0.286000	0.869711	1.013689
-0.285000	0.870125	1.013593
-0.284000	0.870540	1.013497
-0.283000	0.870955	1.013402
-0.282000	0.871370	1.013307
-0.281000	0.871785	1.013212
-0.280000	0.872201	1.013118
-0.279000	0.872617	1.013024
-0.278000	0.873033	1.012931
-0.277000	0.873449	1.012837
-0.276000	0.873866	1.012744
-0.275000	0.874283	1.012652
-0.274000	0.874700	1.012560
-0.273000	0.875118	1.012468
-0.272000	0.875536	1.012376
-0.271000	0.875954	1.012285
-0.270000	0.876372	1.012194
-0.269000	0.876791	1.012104
-0.268000	0.877210	1.012014
-0.267000	0.877629	1.011924
-0.266000	0.878048	1.011834
-0.265000	0.878468	1.011745
-0.264000	0.878888	1.011657
-0.263000	0.879308	1.011568
-0.262000	0.879729	1.011480
-0.261000	0.880150	1.011392
-0.260000	0.880571	1.011305
-0.259000	0.880992	1.011218
-0.258000	0.881414	1.011131
-0.257000	0.881836	1.011045
-0.256000	0.882258	1.010959
-0.255000	0.882680	1.010873
-0.254000	0.883103	1.010787
-0.253000	0.883526	1.010702
-0.252000	0.883949	1.010618
-0.251000	0.884373	1.010533
-0.250000	0.884797	1.010449
-0.249000	0.885221	1.010366
-0.248000	0.885645	1.010282
-0.247000	0.886070	1.010199
-0.246000	0.886495	1.010117
-0.245000	0.886920	1.010034
-0.244000	0.887346	1.009952
-0.243000	0.887772	1.009871
-0.242000	0.888198	1.009789
-0.241000	0.888624	1.009708
-0.240000	0.889051	1.009628
-0.239000	0.889477	1.009547
-0.238000	0.889905	1.009467
