# x		y	z	vx	vy		vz	m
-0.00095511	0	0	0	-1,000477897	0	0.99904489
0.99904489	0	0	0	32,357379375	0	0.00095511
# insert test particle here

#MEANING OF COLUMNS:	Sun, Jupiter, test particle
